"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2004 KN10)",2.024,0.4546,7.64,234.71,20.65,1.104,2.94,2.88,24,7,45,,,23.60
"       (2004 KF15)",1.83,0.3548,11.08,229.09,34.59,1.180,2.48,2.47,5629,1,125,,,20.70
"       (2004 KE17)",2.799,0.6220,26.96,68.92,175.29,1.058,4.54,4.68,10,9,62,,,21.50
"       (2004 KG17)",1.508,0.3205,0.49,102.16,149.22,1.025,1.99,1.85,6,7,12,,,27.10
"       (2004 LK)",2.092,0.5117,7.79,75.78,230.31,1.022,3.16,3.03,1079,0,67,,,22.70
"       (2004 LD2)",2.845,0.5573,10.96,237.47,42.17,1.259,4.43,4.8,32,6,61,,,21.12
"       (2004 LX5)",1.308,0.2140,13.59,83.36,172.63,1.028,1.59,1.5,1,9,18,,,25.60
"       (2004 LZ5)",2.598,0.5506,24.85,262.71,320.27,1.168,4.03,4.19,6301,1,93,,,18.43
"       (2004 LA6)",1.692,0.3555,18.31,244.51,74.87,1.091,2.29,2.2,41,7,43,,,21.80
"       (2004 LA10)",2.498,0.5820,1.06,140.04,140.43,1.044,3.95,3.95,14,8,55,,,25.10
"       (2004 MO1)",2.103,0.5032,56.49,83.67,207.50,1.044,3.16,3.05,2,9,19,,,23.20
"       (2004 MP3)",2.609,0.5138,15.83,146.99,158.70,1.268,3.95,4.21,7715,0,137,,,18.59
"       (2004 MO4)",1.699,0.3883,2.22,106.40,188.48,1.039,2.36,2.21,32,7,79,,,24.90
"       (2004 NF3)",2.066,0.4800,0.79,270.21,22.52,1.074,3.06,2.97,11,8,38,,,24.50
"       (2004 NU7)",2.234,0.5409,0.84,135.92,135.18,1.026,3.44,3.34,7,8,22,,,24.40
"       (2004 NM8)",2.515,0.5099,4.32,49.59,223.70,1.232,3.80,3.99,4427,0,58,,,21.30
"       (2004 OF6)",2.188,0.4126,8.95,38.98,262.89,1.285,3.09,3.24,4842,0,48,,,21.20
"       (2004 PJ)",2.25,0.5338,5.41,139.30,145.53,1.049,3.45,3.37,70,7,110,,,22.80
"       (2004 PM2)",2.57,0.5267,12.56,153.51,200.78,1.216,3.92,4.12,2875,1,114,,,19.30
"       (2004 PE20)",2.213,0.4297,4.23,166.71,177.21,1.262,3.16,3.29,3799,0,235,,,20.10
"       (2004 PF20)",1.569,0.2948,17.40,318.01,335.04,1.106,2.03,1.96,30,7,68,,,22.50
"       (2004 PG20)",1.442,0.2670,5.20,320.21,340.01,1.057,1.83,1.73,31,7,35,,,24.55
"       (2004 PY27)",2.302,0.4422,4.78,12.79,273.89,1.284,3.32,3.49,5050,1,33,,,20.70
"       (2004 PS42)",1.242,0.1675,23.19,304.30,323.52,1.034,1.45,1.38,6599,0,167,,,21.23
"       (2004 PS92)",2.585,0.5000,26.40,326.79,279.49,1.293,3.88,4.16,2827,3,66,,,18.90
"       (2004 PB97)",1.235,0.1630,10.97,140.78,160.45,1.034,1.44,1.37,13,8,20,,,25.30
"       (2004 PD97)",2.285,0.4934,8.21,139.59,173.70,1.158,3.41,3.45,58,6,29,,,21.60
"       (2004 QA2)",2.125,0.5143,8.36,132.79,159.52,1.032,3.22,3.1,31,7,33,,,22.30
"       (2004 QN5)",2.109,0.4047,5.62,335.68,343.20,1.256,2.96,3.06,47,6,50,,,21.30
"       (2004 QJ13)",2.026,0.4812,3.02,147.60,185.78,1.051,3.00,2.88,2,8,18,,,25.30
"       (2004 QG20)",2.341,0.4502,7.62,169.46,209.09,1.287,3.39,3.58,13246,0,142,,,19.50
"       (2004 RV2)",1.391,0.2258,19.64,329.39,34.29,1.077,1.70,1.64,6511,0,133,,,20.83
"       (2004 RJ9)",2.82,0.6268,22.75,300.81,341.73,1.052,4.59,4.73,6941,0,74,,,19.67
"       (2004 RQ10)",1.865,0.4414,5.68,335.23,349.56,1.042,2.69,2.55,72,3,555,1,1,20.90
"       (2004 RB11)",2.111,0.5076,3.21,161.69,194.13,1.039,3.18,3.07,70,6,63,,,23.70
"       (2004 RS25)",2.128,0.4791,6.67,178.83,145.74,1.108,3.15,3.1,2044,1,141,,,20.20
"       (2004 RC80)",1.554,0.3244,13.95,347.25,353.71,1.050,2.06,1.94,9,8,54,,,24.40
"       (2004 RQ109)",3.085,0.5959,20.99,163.01,221.78,1.247,4.92,5.42,75,5,42,,,20.60
"       (2004 RS109)",2.332,0.4950,33.88,173.17,193.14,1.178,3.49,3.56,6712,0,330,,,19.17
"       (2004 RU164)",3.359,0.6196,12.71,114.31,232.75,1.278,5.44,6.16,59,6,22,,,20.70
"       (2004 RY164)",1.726,0.3151,35.86,357.85,58.16,1.182,2.27,2.27,57,6,64,,,20.70
"       (2004 RX165)",2.331,0.5069,7.90,28.70,331.16,1.150,3.51,3.56,91,5,49,,,21.10
"       (2004 RL251)",2.529,0.5935,1.38,278.36,57.50,1.028,4.03,4.02,51,6,160,,,22.70
"       (2004 RC252)",1.304,0.1284,19.20,175.42,56.44,1.137,1.47,1.49,6,9,37,,,21.30
"       (2004 SA)",2.275,0.5408,18.47,173.94,183.19,1.045,3.51,3.43,1,8,30,,,26.10
"       (2004 SS)",2.197,0.5290,6.52,1.37,353.36,1.035,3.36,3.26,4817,0,295,,,21.90
"       (2004 SU55)",1.375,0.2371,1.16,178.19,200.57,1.049,1.70,1.61,81,6,40,,,24.70
"       (2004 TU11)",2.503,0.5212,5.26,207.48,206.33,1.198,3.81,3.96,3026,0,148,,,21.10
"       (2004 TV11)",2.27,0.5198,7.48,19.46,329.74,1.090,3.45,3.42,12,8,29,,,24.40
"       (2004 TT12)",2.5,0.5425,0.73,184.01,197.66,1.144,3.86,3.95,45,7,22,,,24.00
"       (2004 TK14)",1.62,0.2349,10.22,357.68,72.03,1.240,2.00,2.06,721,1,57,,,20.10
"       (2004 TE18)",2.113,0.4084,8.99,35.09,324.85,1.250,2.98,3.07,37,6,26,,,21.20
"       (2004 TX37)",3.275,0.6332,4.92,204.16,314.92,1.201,5.35,5.93,6996,0,134,,,15.64
"       (2004 VZ60)",2.466,0.5813,3.09,228.76,190.95,1.033,3.90,3.87,40,7,34,,,24.80
"       (2004 VB61)",2.298,0.4968,9.27,59.70,344.25,1.156,3.44,3.48,5167,0,56,,,22.10
"       (2004 XL4)",1.87,0.3633,16.78,241.21,164.39,1.191,2.55,2.56,39,7,45,,,21.11
"       (2004 XE6)",1.863,0.3520,31.15,82.75,45.45,1.207,2.52,2.54,6769,0,156,,,19.58
"       (2004 XJ35)",2.116,0.3908,7.65,72.78,7.70,1.289,2.94,3.08,1101,1,88,,,20.30
"       (2004 XO35)",2.583,0.5673,9.26,108.99,295.85,1.118,4.05,4.15,19,8,25,,,21.80
"       (2004 XJ50)",2.241,0.5117,23.35,102.02,283.84,1.094,3.39,3.35,6257,0,93,,,19.30
"       (2004 YE)",2.285,0.5464,1.48,69.45,5.41,1.036,3.53,3.45,19,8,21,,,24.90
"       (2004 YJ1)",1.411,0.2213,47.18,272.84,135.89,1.099,1.72,1.68,14,8,51,,,20.70
"       (2004 YK1)",1.885,0.4155,8.65,96.43,77.43,1.102,2.67,2.59,4840,0,49,,,21.30
"       (2004 YY23)",3.953,0.7092,28.64,275.95,176.05,1.149,6.76,7.86,44,6,157,,,19.40
"       (2005 AJ3)",1.274,0.2004,7.55,282.04,215.72,1.019,1.53,1.44,9,8,30,,,23.20
"       (2005 AO19)",1.68,0.3409,3.18,113.57,352.57,1.107,2.25,2.18,3,9,27,,,24.20
"       (2005 AQ19)",1.737,0.2911,16.49,123.93,336.29,1.231,2.24,2.29,5899,1,86,,,21.40
"       (2005 BD)",1.923,0.4698,9.18,112.38,359.01,1.020,2.83,2.67,3,8,50,,,25.10
"       (2005 BL1)",1.509,0.3182,21.68,297.73,195.15,1.029,1.99,1.85,1,9,21,,,25.36
"       (2005 BU6)",2.632,0.5265,6.15,319.12,83.78,1.246,4.02,4.27,6249,0,125,,,19.77
"       (2005 CM)",2.274,0.5472,0.80,295.66,166.25,1.030,3.52,3.43,4,8,39,,,23.70
"       (2005 CA7)",1.831,0.4412,6.23,316.25,176.71,1.023,2.64,2.48,9,8,20,,,24.80
"       (2005 EZ)",2.338,0.4861,10.56,214.33,288.26,1.201,3.47,3.58,6680,0,123,,,19.44
"       (2005 EB30)",2.109,0.4870,6.76,167.93,22.70,1.082,3.14,3.06,2,9,11,,,22.93
"       (2005 EN30)",1.675,0.2958,20.40,344.29,196.30,1.179,2.17,2.17,12,9,22,,,23.00
"       (2005 EO30)",1.225,0.1608,13.99,347.73,191.79,1.028,1.42,1.36,11,8,23,,,23.00
"       (2005 EN70)",1.778,0.3664,46.13,175.72,10.10,1.126,2.43,2.37,27,8,31,,,20.60
"       (2005 EO70)",3.158,0.6478,24.41,4.17,208.97,1.112,5.20,5.61,43,7,52,,,20.80
"       (2005 EQ70)",2.399,0.4761,6.26,68.99,105.33,1.257,3.54,3.71,5463,0,103,,,20.30
"       (2005 EC71)",2.171,0.4965,38.90,170.45,1.45,1.093,3.25,3.2,3,9,27,,,22.90
"       (2005 ER95)",1.223,0.1589,3.34,175.86,8.52,1.029,1.42,1.35,31,7,46,,,25.40
"       (2005 ET95)",1.861,0.4167,24.79,357.28,104.63,1.086,2.64,2.54,24,7,36,,,20.71
"       (2005 EL169)",1.443,0.1663,11.84,353.22,172.19,1.203,1.68,1.73,37,6,43,,,21.90
"       (2005 EW169)",2.383,0.5684,1.51,223.44,221.91,1.029,3.74,3.68,6368,0,124,,,19.66
"       (2005 EX169)",1.234,0.1105,14.91,174.14,352.14,1.098,1.37,1.37,7,8,20,,,23.97
"       (2005 EZ169)",1.317,0.2155,2.75,175.82,353.62,1.033,1.60,1.51,23,7,30,,,25.30
"       (2005 FE)",2.322,0.4926,6.03,22.73,177.17,1.178,3.47,3.54,78,5,77,,,21.25
"       (2005 FJ)",1.09,0.0649,10.04,173.92,316.43,1.019,1.16,1.14,1,8,10,,,24.60
"       (2005 GH)",2.18,0.4772,20.28,189.49,306.37,1.140,3.22,3.22,5857,0,294,,,20.67
"       (2005 GJ)",1.812,0.4200,9.63,38.88,195.86,1.051,2.57,2.44,64,6,102,,,22.20
"       (2005 GL1)",2.487,0.5295,3.29,189.29,20.54,1.170,3.80,3.92,42,6,32,,,22.70
"       (2005 GM22)",1.967,0.4538,20.94,193.95,336.66,1.075,2.86,2.76,4019,1,66,,,22.60
"       (2005 GN22)",1.287,0.2066,2.20,187.71,18.37,1.021,1.55,1.46,4,7,33,,,26.50
"       (2005 GF81)",2.42,0.5561,4.51,346.74,263.81,1.074,3.77,3.76,115,6,23,,,20.00
"       (2005 GG81)",2.113,0.5001,3.64,21.46,184.56,1.056,3.17,3.07,2,8,22,,,25.50
"       (2005 GX110)",1.59,0.3139,21.41,23.01,152.39,1.091,2.09,2,2,9,22,,,24.24
"       (2005 GM162)",2.248,0.4923,1.97,2.99,258.34,1.141,3.36,3.37,51,6,43,,,22.40
"       (2005 HB)",2.698,0.6075,10.01,90.25,132.65,1.059,4.34,4.43,3441,0,64,,,21.07
"       (2005 HB4)",1.355,0.2284,2.53,83.81,153.29,1.046,1.66,1.58,77,5,72,0,1,24.40
"       (2005 JS1)",2.214,0.4167,25.34,71.22,159.17,1.291,3.14,3.29,64,6,81,,,19.60
"       (2005 JV1)",1.912,0.4662,3.45,216.94,356.61,1.021,2.80,2.64,6,7,26,,,25.70
"       (2005 JN3)",2.188,0.5137,9.28,205.85,48.88,1.064,3.31,3.24,2,9,15,,,20.90
"       (2005 JA45)",2.764,0.6254,22.41,50.24,188.97,1.035,4.49,4.59,1,8,38,,,24.60
"       (2005 JB46)",1.335,0.2191,14.07,48.79,179.30,1.042,1.63,1.54,3,9,11,,,24.40
"       (2005 JF46)",2.693,0.5362,36.01,80.48,197.37,1.249,4.14,4.42,56,6,104,,,19.11
"       (2005 JT81)",2.823,0.5935,8.52,241.58,22.54,1.148,4.50,4.74,3828,1,154,,,20.00
"       (2005 JJ91)",2.784,0.5997,24.45,66.93,206.18,1.114,4.45,4.65,38,7,34,,,21.50
"       (2005 KP9)",1.672,0.3604,15.88,83.60,122.10,1.070,2.27,2.16,4770,0,114,,,21.20
"       (2005 LC)",1.134,0.1027,2.80,69.79,147.01,1.018,1.25,1.21,7,7,32,,,26.80
"       (2005 LM3)",2.063,0.5039,9.63,71.41,181.38,1.024,3.10,2.96,4,7,22,,,26.50
"       (2005 LO3)",2.251,0.4729,9.41,88.27,174.19,1.187,3.32,3.38,13,8,37,,,23.50
"       (2005 LV3)",2.209,0.4375,7.29,250.68,13.97,1.243,3.18,3.28,4698,0,80,,,19.50
"       (2005 LV7)",2.436,0.5527,8.89,308.93,355.12,1.090,3.78,3.8,5635,0,95,,,19.00
"       (2005 LW19)",2.145,0.4566,9.57,273.03,359.92,1.166,3.12,3.14,1035,1,102,,,19.60
"       (2005 LA37)",1.68,0.2388,36.62,276.70,317.69,1.278,2.08,2.18,4772,1,129,,,20.40
"       (2005 LZ42)",2.099,0.4948,7.26,109.52,220.75,1.061,3.14,3.04,1135,0,55,,,21.30
"       (2005 MR1)",2.363,0.5526,3.29,196.22,93.75,1.057,3.67,3.63,97,5,44,,,23.30
"       (2005 MW1)",2.862,0.5631,6.37,321.26,337.01,1.250,4.47,4.84,1964,1,128,,,19.50
"       (2005 ME5)",2.028,0.4800,5.55,98.78,185.08,1.055,3.00,2.89,4,8,24,,,25.50
"       (2005 MG5)",2.146,0.4585,6.71,261.07,46.43,1.162,3.13,3.14,100,5,73,,,20.50
"       (2005 MN13)",1.657,0.3365,22.88,104.84,142.88,1.100,2.22,2.13,6120,0,59,,,20.79
"       (2005 MP13)",2.15,0.4524,7.32,114.79,182.48,1.177,3.12,3.15,1024,1,99,,,19.80
"       (2005 NQ1)",2.095,0.4716,9.71,105.80,173.83,1.107,3.08,3.03,3,8,22,,,24.00
"       (2005 NY39)",2.255,0.4871,2.95,314.32,343.44,1.157,3.35,3.39,6315,0,183,,,20.89
"       (2005 OW)",2.677,0.5959,1.62,270.14,64.04,1.082,4.27,4.38,4723,0,201,,,20.90
"       (2005 OV1)",1.556,0.3084,13.21,128.03,235.67,1.076,2.04,1.94,858,1,41,,,21.70
"       (2005 OX1)",2.166,0.4974,5.86,94.91,226.40,1.089,3.24,3.19,87,5,37,,,22.40
"       (2005 OT2)",2.051,0.4799,27.30,308.42,325.11,1.067,3.04,2.94,10,8,50,,,21.90
"       (2005 OG3)",2.174,0.4856,5.74,141.86,206.36,1.118,3.23,3.21,5978,0,549,,,19.75
"       (2005 OH3)",1.239,0.1700,4.75,128.21,187.05,1.029,1.45,1.38,6,6,88,,,26.00
"       (2005 OK3)",2.145,0.5011,7.71,134.71,189.45,1.070,3.22,3.14,74,6,140,,,21.50
"       (2005 PP)",2.19,0.4758,10.16,304.50,358.31,1.148,3.23,3.24,4824,0,72,,,21.30
"       (2005 PA5)",1.322,0.2267,15.33,133.06,149.02,1.022,1.62,1.52,4191,1,67,,,21.80
"       (2005 PX16)",2.181,0.4542,11.10,122.66,199.71,1.190,3.17,3.22,41,6,39,,,21.70
"       (2005 QL)",2.447,0.5018,10.72,104.96,290.69,1.219,3.67,3.83,4578,1,90,,,18.60
"       (2005 QA5)",1.39,0.2113,6.80,93.32,264.59,1.096,1.68,1.64,6530,0,68,,,21.28
"       (2005 QN11)",2.174,0.4030,5.64,223.67,135.40,1.298,3.05,3.21,5991,0,338,,,20.15
"       (2005 QO11)",2.45,0.5096,45.18,163.03,231.31,1.201,3.70,3.83,3103,2,181,,,19.00
"       (2005 QQ11)",2.169,0.4534,5.14,337.30,41.77,1.186,3.15,3.2,5957,0,93,,,22.33
"       (2005 QG30)",1.553,0.2126,7.04,341.05,351.24,1.223,1.88,1.94,54,5,54,,,22.20
"       (2005 QL76)",2.211,0.4426,5.89,327.67,54.67,1.232,3.19,3.29,3789,0,124,,,20.00
"       (2005 QR87)",2.137,0.4253,8.61,354.05,346.18,1.228,3.05,3.12,53,6,55,,,20.40
"       (2005 QF88)",2.256,0.4584,7.01,180.20,176.50,1.222,3.29,3.39,6302,0,141,,,20.85
"       (2005 QX151)",2.295,0.4729,7.93,359.61,37.02,1.210,3.38,3.48,5258,0,140,,,20.50
"       (2005 QR173)",2.387,0.5106,4.34,246.33,78.07,1.168,3.61,3.69,56,6,43,,,20.40
"       (2005 QS176)",2.218,0.4752,8.49,174.87,201.91,1.164,3.27,3.3,103,5,58,,,21.60
"       (2005 RB)",2.196,0.4733,17.74,170.91,196.81,1.157,3.24,3.25,4792,0,339,,,20.39
"       (2005 RD1)",2.638,0.5076,10.38,279.55,8.50,1.299,3.98,4.28,6288,0,123,,,18.37
"       (2005 RJ3)",2.291,0.5304,8.80,345.78,12.21,1.076,3.51,3.47,68,6,55,,,23.40
"       (2005 RO33)",1.925,0.4083,7.31,112.45,234.37,1.139,2.71,2.67,5927,0,319,,,20.11
"       (2005 SQ1)",1.738,0.4121,6.41,176.95,161.76,1.021,2.45,2.29,30,6,42,,,25.30
"       (2005 SR4)",2.186,0.4740,6.83,357.72,333.04,1.150,3.22,3.23,29,7,22,,,23.50
"       (2005 ST4)",2.36,0.5549,4.99,168.90,231.34,1.051,3.67,3.63,89,5,50,,,22.40
"       (2005 SW4)",2.703,0.5383,6.85,10.22,64.87,1.248,4.16,4.44,3428,0,115,,,20.10
"       (2005 SX4)",2.725,0.5768,3.54,171.02,250.13,1.153,4.30,4.5,6573,0,317,,,20.40
"       (2005 SM25)",2.153,0.4872,6.82,193.39,148.75,1.104,3.20,3.16,1005,1,84,,,19.67
"       (2005 SJ26)",2.481,0.5825,3.55,38.97,343.70,1.036,3.93,3.91,21,7,48,,,23.90
"       (2005 SY70)",2.282,0.5402,1.44,19.10,358.59,1.049,3.51,3.45,7,8,18,,,26.80
"       (2005 SD71)",1.543,0.3028,5.18,40.77,354.61,1.076,2.01,1.92,65,6,68,,,23.20
"       (2005 TC)",3.691,0.7184,14.92,9.15,321.97,1.039,6.34,7.09,6,9,38,,,23.70
"       (2005 TF)",1.964,0.4557,3.62,26.37,43.57,1.069,2.86,2.75,4173,0,687,,,20.30
"       (2005 TL)",2.366,0.4575,5.13,182.87,164.29,1.284,3.45,3.64,49,6,30,,,21.20
"       (2005 TN)",1.766,0.3010,16.86,13.28,313.37,1.234,2.30,2.35,22,7,26,,,22.40
"       (2005 TR)",1.558,0.3034,11.84,16.05,349.33,1.085,2.03,1.94,26,7,74,,,23.10
"       (2005 TE45)",1.835,0.3983,1.37,204.21,200.44,1.104,2.57,2.49,3774,0,79,,,23.30
"       (2005 TF45)",1.156,0.0745,6.82,197.12,37.12,1.070,1.24,1.24,25,6,21,,,23.10
"       (2005 TO45)",2.567,0.5211,17.05,15.75,6.20,1.229,3.90,4.11,1535,1,84,,,19.80
"       (2005 TP45)",1.551,0.2710,21.38,13.73,10.64,1.131,1.97,1.93,1589,1,86,,,20.90
"       (2005 TS45)",2.353,0.4528,2.99,300.88,70.29,1.287,3.42,3.61,6557,0,70,,,21.37
"       (2005 TY51)",2.603,0.5564,24.28,79.47,3.69,1.155,4.05,4.2,6404,0,152,,,17.94
"       (2005 UC)",2.29,0.5114,5.65,217.99,150.44,1.119,3.46,3.47,5146,0,191,,,19.60
"       (2005 UE)",2.38,0.4632,5.39,233.29,185.81,1.278,3.48,3.67,4082,0,182,,,20.66
"       (2005 UG)",2.794,0.6062,3.01,49.28,2.25,1.101,4.49,4.67,72,6,43,,,23.60
"       (2005 UQ)",2.23,0.5420,8.68,25.46,337.18,1.022,3.44,3.33,3670,0,47,,,24.00
"       (2005 UC1)",1.459,0.2403,20.53,210.36,89.45,1.109,1.81,1.76,4966,1,72,,,21.97
"       (2005 UF1)",2.185,0.4325,13.59,49.47,1.35,1.240,3.13,3.23,4825,0,89,,,20.40
"       (2005 UG1)",1.965,0.4327,29.51,206.92,187.26,1.115,2.82,2.76,4022,0,50,,,22.70
"       (2005 UJ1)",1.993,0.4018,10.87,68.05,274.68,1.192,2.79,2.81,6267,0,52,,,20.57
"       (2005 UL1)",1.367,0.2306,18.38,35.66,37.96,1.052,1.68,1.6,19,7,23,,,23.00
"       (2005 UE3)",2.249,0.4484,9.77,6.46,330.67,1.241,3.26,3.37,6260,0,47,,,20.12
"       (2005 UF3)",1.86,0.3863,27.37,208.15,220.93,1.142,2.58,2.54,12,8,30,,,21.80
"       (2005 UW3)",1.189,0.1359,18.08,213.62,169.58,1.027,1.35,1.3,5,7,39,,,24.27
"       (2005 UF5)",2.576,0.5606,0.26,4.55,22.52,1.132,4.02,4.13,15,9,19,,,24.30
"       (2005 UK5)",1.42,0.0865,2.61,19.62,309.48,1.297,1.54,1.69,10,9,15,,,22.80
"       (2005 UN5)",1.8,0.4218,5.80,37.35,334.89,1.041,2.56,2.42,16,8,16,,,24.40
"       (2005 UZ5)",1.413,0.2439,19.55,36.44,28.79,1.068,1.76,1.68,6,8,50,,,23.60
"       (2005 UU6)",2.475,0.5032,16.85,212.74,190.10,1.230,3.72,3.89,12,8,18,,,22.90
"       (2005 UF7)",2.486,0.5875,0.92,209.95,197.68,1.025,3.95,3.92,7,8,18,,,26.50
"       (2005 UP64)",2.692,0.5763,23.79,202.00,281.11,1.141,4.24,4.42,3459,0,84,,,19.60
"       (2005 UR64)",1.698,0.3745,4.66,33.68,42.44,1.062,2.33,2.21,70,5,39,,,23.60
"       (2005 UW64)",2.279,0.4763,5.45,210.51,112.60,1.193,3.36,3.44,8806,0,118,,,19.23
"       (2005 UO157)",2.811,0.5981,3.65,309.55,167.73,1.130,4.49,4.71,5282,0,361,,,18.30
"       (2005 VA)",2.477,0.5687,1.83,217.53,169.13,1.068,3.89,3.9,54,6,51,,,23.00
"       (2005 VH1)",2.94,0.6261,6.93,44.44,36.65,1.099,4.78,5.04,57,6,41,,,23.00
"       (2005 VJ1)",2.638,0.5278,11.27,330.83,76.80,1.245,4.03,4.28,6222,0,81,,,19.84
"       (2005 VM1)",1.477,0.1950,30.46,45.75,342.37,1.189,1.76,1.79,15,8,21,,,22.80
"       (2005 VY3)",1.669,0.3440,30.14,49.02,255.09,1.095,2.24,2.16,6015,0,50,,,20.15
"       (2005 VZ3)",2.161,0.4788,27.92,48.65,46.53,1.127,3.20,3.18,59,6,29,,,20.70
"       (2005 VS5)",1.963,0.4640,18.17,38.77,302.19,1.052,2.87,2.75,6,8,15,,,22.00
"       (2005 VD7)",2.32,0.5588,5.17,27.82,355.21,1.024,3.62,3.53,25,7,32,,,22.40
"       (2005 VO118)",2.547,0.5768,4.45,50.01,342.31,1.078,4.02,4.06,1,9,13,,,24.60
"       (2005 WF)",1.778,0.4214,21.34,58.14,356.74,1.028,2.53,2.37,3,8,74,,,23.70
"       (2005 WZ)",2.412,0.5533,7.64,38.22,359.85,1.077,3.75,3.75,5506,0,63,,,22.90
"       (2005 WC2)",2.476,0.5185,6.87,236.07,222.48,1.192,3.76,3.9,71,5,44,,,22.40
"       (2005 WP3)",2.294,0.5542,4.78,62.87,353.43,1.022,3.57,3.47,5,8,21,,,24.90
"       (2005 WF4)",1.511,0.2335,15.97,58.33,21.74,1.158,1.86,1.86,4779,0,28,,,23.00
"       (2005 WH4)",2.225,0.4902,22.14,72.85,17.41,1.135,3.32,3.32,3648,0,117,,,20.40
"       (2005 WR54)",1.943,0.4079,14.79,73.37,326.20,1.151,2.74,2.71,4084,0,120,,,19.26
"       (2005 WE55)",1.742,0.3981,23.52,63.12,87.54,1.048,2.43,2.3,24,7,20,,,21.60
"       (2005 WZ55)",1.72,0.3906,8.50,249.45,165.40,1.048,2.39,2.26,23,7,43,,,24.40
"       (2005 WF57)",2.638,0.5845,10.94,60.08,307.16,1.096,4.18,4.28,4758,0,136,,,19.40
"       (2005 WP57)",1.858,0.4102,10.56,252.37,183.73,1.096,2.62,2.53,40,6,24,,,23.40
"       (2005 XN)",1.758,0.4182,21.16,71.89,335.95,1.023,2.49,2.33,3,8,20,,,24.30
"       (2005 XY)",2.157,0.4118,39.62,279.46,81.20,1.269,3.05,3.17,2082,2,67,,,18.82
"       (2005 XC1)",2.51,0.5940,13.01,79.24,349.68,1.019,4.00,3.98,6,8,41,,,23.90
"       (2005 XL4)",2.821,0.5755,10.49,74.62,7.66,1.197,4.44,4.74,24,8,32,,,22.80
"       (2005 XY7)",2.724,0.5248,4.41,295.60,88.88,1.294,4.15,4.5,9791,0,329,,,18.01
"       (2005 XP66)",2.797,0.5810,2.92,214.90,274.46,1.172,4.42,4.68,5221,0,123,,,20.10
"       (2005 XW77)",1.616,0.3556,16.44,268.71,100.15,1.041,2.19,2.05,1488,1,58,,,20.78
"       (2005 YC)",3.246,0.6099,24.20,296.38,123.52,1.266,5.23,5.85,4461,0,110,,,18.60
"       (2005 YN3)",1.771,0.3629,36.42,276.94,85.75,1.128,2.41,2.36,5123,0,65,,,19.28
"       (2005 YT8)",2.552,0.5857,10.91,282.80,166.42,1.057,4.05,4.08,64,5,151,,,21.60
"       (2005 YP55)",2.285,0.4361,6.95,105.02,268.03,1.288,3.28,3.45,8876,0,48,,,19.20
"       (2005 YT55)",2.251,0.4611,2.31,141.32,11.99,1.213,3.29,3.38,6355,0,176,,,20.77
"       (2005 YW93)",2.643,0.5476,13.53,183.67,140.65,1.196,4.09,4.3,4629,0,79,,,19.20
"       (2005 YT128)",2.615,0.5713,27.23,294.01,115.20,1.121,4.11,4.23,39,6,60,,,20.85
"       (2006 AX)",1.29,0.1415,11.67,280.49,232.91,1.107,1.47,1.46,25,7,17,,,23.90
"       (2006 AV2)",2.407,0.4801,6.02,304.21,184.45,1.251,3.56,3.74,5580,0,169,,,20.40
"       (2006 AP3)",1.722,0.3728,9.99,289.70,172.45,1.080,2.36,2.26,26,7,40,,,23.80
"       (2006 AT3)",2.286,0.5324,14.78,288.23,178.74,1.069,3.50,3.46,15,8,35,,,24.40
"       (2006 AF4)",2.297,0.5507,6.71,296.14,132.23,1.032,3.56,3.48,24,8,36,,,23.80
"       (2006 AG4)",2.555,0.5214,5.63,107.30,340.21,1.223,3.89,4.08,30,7,27,,,23.10
"       (2006 AJ4)",1.465,0.1175,18.45,115.01,256.25,1.293,1.64,1.77,5875,0,51,,,21.07
"       (2006 AL4)",2.507,0.5934,2.76,102.87,28.45,1.019,4.00,3.97,5843,0,66,,,24.92
"       (2006 AN4)",2.006,0.4725,9.57,119.54,53.54,1.058,2.95,2.84,7379,0,133,,,20.64
"       (2006 AN8)",1.496,0.2260,3.71,303.00,173.73,1.158,1.83,1.83,1,9,13,,,24.40
"       (2006 AW44)",2.476,0.5681,8.70,108.52,1.17,1.069,3.88,3.9,45,6,46,,,23.40
"       (2006 AX44)",1.577,0.3014,2.29,111.09,22.70,1.102,2.05,1.98,45,6,34,,,24.80
"       (2006 BU7)",1.176,0.1077,8.24,121.78,348.59,1.049,1.30,1.28,5,7,23,,,26.30
"       (2006 BY7)",1.874,0.4546,3.17,302.82,162.22,1.022,2.73,2.57,4,8,25,,,25.90
"       (2006 BA8)",1.838,0.3688,9.29,305.03,177.31,1.160,2.52,2.49,12,8,27,,,24.10
"       (2006 BX26)",2.227,0.4852,6.77,121.99,326.18,1.147,3.31,3.32,12,8,22,,,23.40
"       (2006 BF55)",1.699,0.3935,3.36,306.57,172.27,1.030,2.37,2.21,11,7,28,,,25.70
"       (2006 BO55)",1.5,0.2517,24.44,288.48,253.96,1.123,1.88,1.84,5679,0,59,,,20.54
"       (2006 BX139)",1.958,0.3784,5.66,112.12,34.49,1.217,2.70,2.74,4125,0,84,,,20.09
"       (2006 CD)",2.013,0.4574,9.09,104.81,302.97,1.092,2.93,2.86,2,9,16,,,20.32
"       (2006 CW)",2.229,0.4907,6.51,144.41,42.18,1.135,3.32,3.33,3745,0,134,,,22.40
