"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2009 SJ18)",0.9452,0.1108,12.57,0.34,172.97,0.840,1.05,0.919,9,6,24,,,24.60
"       (2009 SZ99)",0.8148,0.2144,21.33,338.04,147.53,0.640,0.99,0.735,5074,0,59,,,19.44
"       (2009 SM104)",0.9813,0.3672,9.67,0.79,139.00,0.621,1.34,0.972,15,7,46,,,23.60
"       (2009 TD8)",0.8834,0.2453,5.08,20.14,147.43,0.667,1.10,0.83,1,7,19,,,26.90
"       (2009 TK8)",0.9294,0.3402,21.17,29.24,222.23,0.613,1.25,0.896,3685,0,296,,,20.17
"       (2009 UC)",0.7597,0.3474,24.78,22.36,185.44,0.496,1.02,0.662,3,7,28,,,26.60
"       (2009 UG)",0.7886,0.3752,4.96,13.80,201.95,0.493,1.08,0.7,5098,0,170,1,2,23.30
"       (2009 UM1)",0.9613,0.5960,8.73,193.63,334.07,0.388,1.53,0.943,7,8,25,,,23.40
"       (2009 UR5)",0.7731,0.3662,6.57,215.43,345.65,0.490,1.06,0.68,4,8,17,,,25.70
"       (2009 UY17)",0.8185,0.3163,42.06,202.07,30.56,0.560,1.08,0.741,25,7,20,,,20.92
"       (2009 UT19)",0.8897,0.6569,9.53,212.64,328.29,0.305,1.47,0.839,3,8,21,,,22.60
"       (2009 UZ87)",0.9234,0.1884,3.78,218.39,45.13,0.749,1.10,0.887,13,6,31,,,25.90
"       (2009 VS25)",0.9709,0.2818,5.34,226.47,315.66,0.697,1.24,0.957,6,6,23,,,24.40
"       (2009 WQ6)",0.8667,0.4086,5.82,55.53,227.41,0.513,1.22,0.807,1,5,20,,,29.20
"       (2009 WY7)",0.6498,0.6087,4.03,63.99,172.41,0.254,1.05,0.524,4024,1,144,,,24.10
"       (2009 WN8)",0.8483,0.3576,12.75,58.64,220.67,0.545,1.15,0.781,3,6,26,,,25.20
"       (2009 WR25)",0.8675,0.4810,31.72,238.22,31.35,0.450,1.28,0.808,4744,1,85,,,21.58
"       (2009 WC54)",0.9019,0.2315,17.94,244.01,358.31,0.693,1.11,0.857,4391,1,58,,,24.31
"       (2009 WD54)",0.8179,0.2957,3.02,61.41,211.10,0.576,1.06,0.74,2,8,19,,,28.50
"       (2009 WY104)",0.9955,0.2234,26.80,61.26,126.76,0.773,1.22,0.993,1,9,14,,,25.00
"       (2009 WB105)",0.8255,0.2525,38.41,242.59,347.48,0.617,1.03,0.75,4392,0,178,,,23.50
"       (2009 WM105)",0.9,0.1567,9.24,45.59,198.41,0.759,1.04,0.854,22,7,23,,,23.00
"       (2009 YF)",0.9352,0.1214,1.53,87.48,193.60,0.822,1.05,0.904,17,7,44,,,24.70
"       (2009 YP)",0.8198,0.4247,10.00,86.01,203.06,0.472,1.17,0.742,1,9,19,,,24.00
"       (2009 YR)",0.9419,0.1102,0.70,87.18,128.07,0.838,1.05,0.914,6,6,29,,,28.00
"       (2010 AF)",0.9619,0.2977,23.60,105.23,242.88,0.676,1.25,0.943,1,7,27,,,25.00
"       (2010 AJ30)",0.8114,0.3023,7.57,303.37,350.82,0.566,1.06,0.731,4059,0,117,,,22.70
"       (2010 AO60)",0.9515,0.2484,11.06,309.93,37.32,0.715,1.19,0.928,4783,0,251,,,21.75
"       (2010 BK2)",0.9043,0.4479,6.05,278.01,72.66,0.499,1.31,0.86,4831,0,85,,,22.04
"       (2010 CT)",0.8879,0.6576,19.76,176.05,104.33,0.304,1.47,0.837,4707,0,44,,,20.25
"       (2010 CK19)",0.9869,0.1501,2.26,328.52,278.91,0.839,1.14,0.98,12,5,35,,,27.90
"       (2010 DT1)",0.9868,0.4647,25.76,324.78,46.59,0.528,1.45,0.98,8,9,27,,,23.82
"       (2010 DJ77)",0.9547,0.2108,24.75,286.72,103.78,0.753,1.16,0.933,108,5,49,,,21.95
"       (2010 EX11)",0.9561,0.1097,9.74,4.00,42.70,0.851,1.06,0.935,37,4,141,,,24.10
"       (2010 EG21)",0.8443,0.2264,9.71,168.58,186.39,0.653,1.04,0.776,14,7,50,,,24.40
"       (2010 FK)",0.94,0.0972,12.67,173.44,166.07,0.849,1.03,0.911,10,6,83,,,23.80
"       (2010 FM)",0.8175,0.2703,7.75,175.27,202.33,0.597,1.04,0.739,6,7,33,,,27.10
"       (2010 FN)",0.9897,0.2110,0.12,161.63,125.98,0.781,1.20,0.985,4,6,31,,,26.60
"       (2010 FS)",0.78,0.3175,9.12,169.74,206.30,0.532,1.03,0.689,13,8,42,,,24.20
"       (2010 FY9)",0.8897,0.1507,4.16,356.46,336.65,0.756,1.02,0.839,10,7,24,,,26.96
"       (2010 FB10)",0.9679,0.5138,13.72,176.08,212.56,0.471,1.47,0.952,17,8,30,,,22.20
"       (2010 GB6)",0.8821,0.2449,35.31,195.13,187.95,0.666,1.10,0.828,3679,1,88,,,22.10
"       (2010 GA7)",0.9126,0.3892,30.00,21.51,25.51,0.557,1.27,0.872,2605,0,186,,,21.29
"       (2010 GV23)",0.9295,0.2030,3.62,198.46,233.87,0.741,1.12,0.896,7,6,63,,,27.60
"       (2010 GD35)",0.7642,0.4814,7.81,25.02,13.90,0.396,1.13,0.668,4380,1,70,,,24.62
"       (2010 GK65)",0.9224,0.4428,0.58,348.25,82.75,0.514,1.33,0.886,6,7,55,,,24.50
"       (2010 GV147)",0.9588,0.6603,44.05,295.09,97.90,0.326,1.59,0.939,4699,1,89,,,18.27
"       (2010 HA)",0.9596,0.1957,2.18,251.26,185.76,0.772,1.15,0.94,461,3,62,,,23.90
"       (2010 HX107)",0.801,0.3005,3.36,51.58,353.00,0.560,1.04,0.717,1830,1,36,,,23.54
"       (2010 JL1)",0.9285,0.1929,20.66,43.54,40.90,0.749,1.11,0.895,2,7,24,,,25.50
"       (2010 JR34)",0.9594,0.1448,0.72,37.01,316.26,0.820,1.10,0.94,4,5,37,,,27.70
"       (2010 JW34)",0.9813,0.0547,2.26,49.80,43.76,0.928,1.03,0.972,4,4,60,,,28.10
"       (2010 KC)",0.7819,0.6072,2.21,94.33,297.23,0.307,1.26,0.691,4713,0,85,,,24.18
"       (2010 KV39)",0.9587,0.2559,13.92,65.41,296.80,0.713,1.20,0.939,2,6,49,,,26.80
"       (2010 KD149)",0.8889,0.2118,14.23,324.43,131.04,0.701,1.08,0.838,1955,1,50,,,21.48
"       (2010 MA)",0.8436,0.3480,14.09,87.40,32.13,0.550,1.14,0.775,4,6,34,,,25.70
"       (2010 MB)",0.9486,0.1555,11.65,87.72,19.12,0.801,1.10,0.924,4380,1,72,,,24.60
"       (2010 MJ1)",0.9924,0.1323,18.26,98.24,340.15,0.861,1.12,0.989,24,6,26,,,23.60
"       (2010 MP1)",0.8551,0.4873,22.64,93.05,32.38,0.438,1.27,0.791,1449,1,125,,,21.49
"       (2010 MS1)",0.9297,0.2685,9.04,98.76,350.05,0.680,1.18,0.896,3341,0,81,,,21.89
"       (2010 NM)",0.9724,0.1515,16.12,105.07,318.57,0.825,1.12,0.959,8,7,30,,,24.50
"       (2010 NG1)",0.8494,0.3326,24.74,167.12,299.98,0.567,1.13,0.783,4075,0,127,,,20.29
"       (2010 OF101)",0.9509,0.3251,23.37,212.37,282.58,0.642,1.26,0.927,4780,0,201,,,19.76
"       (2010 PK9)",0.682,0.6759,12.59,306.52,195.64,0.221,1.14,0.563,4783,0,123,,,21.87
"       (2010 PQ10)",0.8429,0.3767,22.27,123.02,6.85,0.525,1.16,0.774,3631,0,53,,,21.70
"       (2010 PC73)",0.9365,0.1193,24.20,335.62,184.52,0.825,1.05,0.906,3717,1,182,,,22.05
"       (2010 RX30)",0.8309,0.3883,5.06,165.95,320.03,0.508,1.15,0.757,1073,1,101,,,27.10
"       (2010 RE31)",0.9681,0.3231,7.09,340.51,236.89,0.655,1.28,0.953,3,7,23,,,25.90
"       (2010 RF42)",0.9237,0.2033,14.08,169.63,359.55,0.736,1.11,0.888,3,7,19,,,25.10
"       (2010 RJ43)",0.8838,0.4960,6.88,319.43,236.84,0.445,1.32,0.831,3669,1,47,,,23.70
"       (2010 SF)",0.8383,0.2197,9.35,350.90,184.23,0.654,1.02,0.768,9,7,47,,,25.40
"       (2010 SJ)",0.9211,0.1661,11.30,183.41,335.69,0.768,1.07,0.884,20,6,74,,,23.80
"       (2010 TE)",0.9082,0.1982,5.53,181.88,36.57,0.728,1.09,0.865,4743,0,104,,,26.00
"       (2010 TK7)",0.9988,0.1903,20.90,96.43,46.04,0.809,1.19,0.998,4115,0,153,,,20.78
"       (2010 TK19)",0.941,0.1287,12.96,15.44,208.21,0.820,1.06,0.913,23,4,87,,,24.90
"       (2010 TE55)",0.9489,0.1280,1.16,196.73,305.34,0.828,1.07,0.924,5,4,159,,,28.00
"       (2010 TL167)",0.9692,0.6481,12.79,213.05,15.56,0.341,1.60,0.954,2,9,18,,,22.40
"       (2010 UC)",0.9418,0.0658,4.85,21.14,177.34,0.880,1.00,0.914,7,5,54,,,27.40
"       (2010 UJ)",0.9404,0.0989,0.35,127.14,77.23,0.847,1.03,0.912,1,9,12,,,26.20
"       (2010 UK)",0.8664,0.2184,4.93,203.33,36.62,0.677,1.06,0.806,15,6,79,,,26.80
"       (2010 UJ7)",0.7959,0.3172,13.23,219.42,331.55,0.543,1.05,0.71,4,6,59,,,25.40
"       (2010 UY7)",0.8969,0.1503,0.46,40.09,210.33,0.762,1.03,0.849,7,6,63,,,28.50
"       (2010 VB)",0.9229,0.3320,5.09,39.94,128.58,0.617,1.23,0.887,13,5,100,,,25.60
"       (2010 VQ)",0.8614,0.1977,0.35,27.32,199.37,0.691,1.03,0.8,4411,2,59,,,27.72
"       (2010 VP21)",0.7183,0.5338,8.69,39.11,195.62,0.335,1.10,0.609,23,7,103,,,23.40
"       (2010 VD72)",0.9184,0.1812,19.20,224.08,310.24,0.752,1.08,0.88,2879,0,88,,,21.53
"       (2010 VD139)",0.8443,0.2390,3.84,57.42,155.68,0.643,1.05,0.776,12,8,29,,,26.20
"       (2010 VK139)",0.7799,0.2822,26.96,233.34,8.31,0.560,1.00,0.689,4022,0,96,1,0,23.71
"       (2010 VX139)",0.9647,0.1637,21.24,242.50,33.36,0.807,1.12,0.948,1490,2,81,,,20.50
"       (2010 WC)",0.814,0.3463,7.62,57.68,144.34,0.532,1.10,0.734,3,8,22,,,25.30
"       (2010 WS)",0.9292,0.3133,4.54,60.65,233.27,0.638,1.22,0.896,14,6,41,,,24.90
"       (2010 WD1)",0.8765,0.2583,1.83,63.57,222.21,0.650,1.10,0.821,1,8,12,,,26.50
"       (2010 WU8)",0.9602,0.1864,2.80,260.72,340.11,0.781,1.14,0.941,14,6,23,,,24.20
"       (2010 XF3)",0.9518,0.1120,6.03,77.25,140.73,0.845,1.06,0.929,32,6,98,,,24.40
"       (2010 XU10)",0.9456,0.0595,4.54,66.53,169.07,0.889,1.00,0.92,3,6,21,,,27.40
"       (2010 XA11)",0.9064,0.3724,4.57,66.12,239.62,0.569,1.24,0.863,5,6,34,,,26.10
"       (2010 XC15)",0.7324,0.4199,8.24,94.40,158.10,0.425,1.04,0.627,4406,0,279,4,5,21.48
"       (2010 XQ69)",0.8755,0.4503,1.10,177.43,104.99,0.481,1.27,0.819,3711,0,63,,,23.30
"       (2010 XR69)",0.8413,0.5167,0.92,68.96,234.80,0.407,1.28,0.772,2,7,15,,,25.40
"       (2010 XX72)",0.9033,0.2836,4.47,278.88,334.48,0.647,1.16,0.859,4394,0,139,,,22.06
"       (2010 YO)",0.733,0.4393,24.05,94.04,203.94,0.411,1.05,0.628,6,7,26,,,24.60
"       (2010 YR)",0.9695,0.1997,17.15,275.47,290.65,0.776,1.16,0.955,4,7,54,,,23.93
"       (2011 AB3)",0.9673,0.1825,7.26,105.65,138.34,0.791,1.14,0.951,22,5,44,,,23.50
"       (2011 AC3)",0.9868,0.4978,23.27,284.75,307.81,0.496,1.48,0.98,364,1,107,,,22.40
"       (2011 AE3)",0.9818,0.1556,8.57,282.90,79.83,0.829,1.13,0.973,,9,16,,,26.85
"       (2011 AX22)",0.9667,0.3368,0.69,58.00,291.04,0.641,1.29,0.95,406,3,66,,,24.70
"       (2011 BQ50)",0.9512,0.0973,0.36,280.46,1.97,0.859,1.04,0.928,12,6,23,,,28.00
"       (2011 CQ1)",0.8364,0.2056,5.24,315.19,335.43,0.664,1.01,0.765,,6,35,,,32.10
"       (2011 CH22)",0.8574,0.2328,0.27,326.45,28.33,0.658,1.06,0.794,,9,20,,,28.86
"       (2011 CK50)",0.8771,0.3222,4.12,133.41,176.76,0.594,1.16,0.821,3269,2,40,,,24.20
"       (2011 CL50)",0.883,0.1463,0.19,354.60,308.80,0.754,1.01,0.83,3628,0,131,,,27.30
"       (2011 CD66)",0.6996,0.4371,6.68,326.26,359.10,0.394,1.01,0.585,1,8,23,,,26.90
"       (2011 DP)",0.7984,0.5847,24.14,153.07,197.06,0.332,1.27,0.713,3648,2,29,,,22.69
"       (2011 DV)",0.9568,0.0499,10.59,35.13,350.58,0.909,1.00,0.936,4419,1,133,,,20.67
"       (2011 DW)",0.8398,0.2753,25.08,159.54,152.57,0.609,1.07,0.77,3664,0,205,,,22.70
"       (2011 EK)",0.8977,0.1649,8.72,155.29,178.45,0.750,1.05,0.85,4021,0,74,,,22.47
"       (2011 EX4)",0.8557,0.2737,3.02,152.87,219.19,0.621,1.09,0.792,1508,1,82,,,24.60
"       (2011 EB12)",0.982,0.2284,30.46,346.31,355.37,0.758,1.21,0.973,737,2,90,,,21.30
"       (2011 EH17)",0.7309,0.6599,3.00,333.04,36.01,0.249,1.21,0.625,4426,1,66,,,24.84
"       (2011 EE41)",0.927,0.1779,10.36,4.74,350.21,0.762,1.09,0.893,4,7,21,,,24.30
"       (2011 EK47)",0.9115,0.2788,10.83,334.80,43.99,0.657,1.17,0.87,3,7,15,,,24.30
"       (2011 EP51)",0.829,0.3075,3.43,159.43,170.30,0.574,1.08,0.755,3240,0,318,,,25.20
"       (2011 EB74)",0.9328,0.1761,10.57,356.00,300.85,0.769,1.10,0.901,,9,17,,,26.90
"       (2011 ER74)",0.8388,0.2493,12.43,169.44,164.99,0.630,1.05,0.768,1,8,13,,,24.20
"       (2011 FK1)",0.9253,0.2229,13.07,359.66,330.59,0.719,1.13,0.89,19,6,39,,,23.70
"       (2011 FQ6)",0.9799,0.3516,5.16,183.00,246.47,0.635,1.32,0.97,3,6,24,,,27.70
"       (2011 GE3)",0.8147,0.2924,6.25,13.25,21.16,0.576,1.05,0.735,4024,1,54,,,25.88
"       (2011 GF3)",0.8327,0.5445,15.77,183.67,178.17,0.379,1.29,0.76,9,7,13,,,22.50
"       (2011 GK44)",0.8639,0.1983,15.29,18.57,344.85,0.693,1.04,0.803,5,7,44,,,25.60
"       (2011 GL44)",0.8962,0.5265,20.13,38.76,335.01,0.424,1.37,0.848,4809,0,125,,,20.66
"       (2011 GM44)",0.7817,0.5191,49.33,10.83,37.53,0.376,1.19,0.691,5806,0,139,,,19.65
"       (2011 GP44)",0.79,0.4189,7.68,201.65,193.29,0.459,1.12,0.702,8,7,39,,,24.40
"       (2011 GP59)",0.8691,0.2577,8.51,24.34,319.32,0.645,1.09,0.81,1392,1,225,,,24.30
"       (2011 GC62)",0.9705,0.1882,18.54,202.50,118.63,0.788,1.15,0.956,10,7,28,,,23.60
"       (2011 HR4)",0.9137,0.2248,8.13,47.38,349.85,0.708,1.12,0.873,1,9,11,,,24.55
"       (2011 HN5)",0.9182,0.2431,3.97,223.15,201.66,0.695,1.14,0.88,14,7,25,,,25.10
"       (2011 JM5)",0.8733,0.2824,1.55,52.10,32.25,0.627,1.12,0.816,7,6,53,,,26.30
"       (2011 KB)",0.8443,0.3636,4.80,233.62,216.57,0.537,1.15,0.776,11,7,37,,,25.10
"       (2011 KY15)",0.6487,0.6030,16.87,242.95,185.77,0.258,1.04,0.522,6,8,29,,,24.42
"       (2011 OB)",0.904,0.5241,27.74,106.23,48.92,0.430,1.38,0.86,9525,0,69,,,19.41
"       (2011 OB57)",0.9511,0.2423,4.91,296.20,223.75,0.721,1.18,0.928,28,5,12,,,26.00
"       (2011 SM5)",0.9368,0.3655,25.02,352.42,184.89,0.594,1.28,0.907,3663,2,33,,,23.17
"       (2011 TO)",0.9267,0.2800,2.24,185.12,57.59,0.667,1.19,0.892,469,4,44,,,26.58
"       (2011 TG2)",0.8938,0.5148,21.10,12.93,218.63,0.434,1.35,0.845,4070,0,465,,,20.32
"       (2011 TK5)",0.8534,0.4341,12.60,186.01,348.98,0.483,1.22,0.788,4013,1,68,,,22.91
"       (2011 TX8)",0.9095,0.7084,5.98,207.85,313.35,0.265,1.55,0.867,4358,1,72,,,21.90
"       (2011 UD21)",0.9786,0.0304,1.06,22.35,209.88,0.949,1.01,0.968,37,4,89,,,28.50
"       (2011 UG21)",0.9371,0.5470,14.57,86.56,82.46,0.424,1.45,0.907,4000,0,93,,,19.37
"       (2011 UJ21)",0.9719,0.2746,27.74,30.21,117.76,0.705,1.24,0.958,9,8,30,,,23.80
"       (2011 WA)",0.8447,0.2856,30.38,51.51,206.11,0.603,1.09,0.776,2561,0,256,,,21.67
"       (2011 WR41)",0.8117,0.3457,5.22,256.95,350.22,0.531,1.09,0.731,13,7,22,,,25.12
"       (2011 WS74)",0.9772,0.3535,13.69,67.49,118.33,0.632,1.32,0.966,11,4,92,3,2,23.90
"       (2011 YW10)",0.8646,0.4430,2.93,86.19,218.27,0.482,1.25,0.804,3349,0,56,,,24.50
"       (2011 YX10)",0.954,0.3307,25.22,272.99,345.78,0.639,1.27,0.932,382,2,68,,,21.50
"       (2011 YD29)",0.7658,0.3089,6.97,281.58,5.51,0.529,1.00,0.67,3,7,25,,,26.30
"       (2012 AN10)",0.9091,0.3973,14.08,297.48,303.38,0.548,1.27,0.867,10,7,71,,,22.50
"       (2012 AP10)",0.8889,0.1382,2.73,101.56,212.18,0.766,1.01,0.838,1838,1,68,,,26.50
"       (2012 BN1)",0.9015,0.1855,4.16,296.44,24.36,0.734,1.07,0.856,2190,2,48,,,25.50
"       (2012 BT1)",0.783,0.3070,4.35,117.64,193.71,0.543,1.02,0.693,1,8,20,,,27.40
"       (2012 BV13)",0.9443,0.1006,12.21,295.42,305.14,0.849,1.04,0.918,4026,0,236,,,22.29
"       (2012 BK14)",0.9808,0.1881,1.48,118.76,253.96,0.796,1.17,0.971,,9,11,,,27.55
"       (2012 BX34)",0.7605,0.3581,10.52,306.69,335.94,0.488,1.03,0.663,2,3,129,0,1,27.60
"       (2012 BL77)",0.9429,0.5079,20.69,124.39,146.59,0.464,1.42,0.916,23,7,19,,,23.30
"       (2012 BO77)",0.9442,0.5611,12.37,306.17,327.26,0.414,1.47,0.917,4018,1,89,,,22.30
"       (2012 BF86)",0.7561,0.4360,6.02,117.53,196.46,0.426,1.09,0.657,2218,1,62,,,22.69
"       (2012 CM2)",0.9874,0.2171,5.83,337.86,28.99,0.773,1.20,0.981,1,8,17,,,24.80
"       (2012 DK4)",0.8918,0.1816,4.10,168.16,148.81,0.730,1.05,0.842,37,7,63,,,23.60
"       (2012 DO8)",0.9476,0.2466,8.77,347.33,357.04,0.714,1.18,0.922,4043,1,109,,,22.34
"       (2012 DQ8)",0.96,0.1480,29.79,342.76,0.03,0.818,1.10,0.941,28,6,145,,,21.30
"       (2012 DK31)",0.6938,0.5766,11.17,165.18,149.28,0.294,1.09,0.578,3983,1,151,,,21.98
"       (2012 DL31)",0.9584,0.2241,9.50,159.78,200.06,0.744,1.17,0.938,802,3,89,,,22.80
"       (2012 DR32)",0.8866,0.4856,17.20,341.00,311.98,0.456,1.32,0.835,3653,0,123,3,1,24.80
"       (2012 DH54)",0.9368,0.1462,3.30,161.81,131.65,0.800,1.07,0.907,14,2,36,1,1,27.50
"       (2012 EO3)",0.7804,0.3565,29.53,345.49,352.25,0.502,1.06,0.689,11,6,77,,,22.98
"       (2012 EP3)",0.9339,0.4031,6.56,148.45,141.87,0.557,1.31,0.903,1,7,19,,,25.50
"       (2012 EH5)",0.9805,0.1273,15.60,356.50,5.17,0.856,1.11,0.971,18,6,26,,,24.50
"       (2012 FK15)",0.9912,0.0665,24.36,0.59,327.31,0.925,1.06,0.987,1,8,20,,,26.50
"       (2012 FT35)",0.8341,0.2041,5.12,185.05,169.61,0.664,1.00,0.762,4,6,36,,,29.20
"       (2012 FC71)",0.9877,0.0882,4.94,38.12,348.41,0.901,1.07,0.982,21,5,34,,,25.20
"       (2012 HP13)",0.9863,0.1761,23.02,37.07,286.55,0.813,1.16,0.98,744,1,199,,,24.20
"       (2012 HL31)",0.8877,0.3741,19.81,37.49,17.53,0.556,1.22,0.836,3652,0,89,,,22.44
"       (2012 KF25)",0.9876,0.0498,16.94,64.86,336.54,0.938,1.04,0.982,3,6,46,,,25.30
"       (2012 LA11)",0.9864,0.0962,5.13,260.41,241.77,0.891,1.08,0.98,441,3,83,,,26.10
"       (2012 MX2)",0.8222,0.4863,5.33,266.31,204.88,0.422,1.22,0.746,9,8,23,,,23.10
"       (2012 MO3)",0.9374,0.4665,13.43,220.09,280.02,0.500,1.37,0.908,4101,0,95,,,20.83
"       (2012 MD7)",0.977,0.1088,3.76,266.14,135.40,0.871,1.08,0.966,1,7,10,,,24.10
"       (2012 PG6)",0.8373,0.6160,6.53,311.88,169.92,0.322,1.35,0.766,7342,0,397,2,2,20.25
"       (2012 PZ17)",0.8928,0.1442,5.41,139.67,7.40,0.764,1.02,0.844,7,6,82,,,26.73
"       (2012 PY19)",0.8726,0.2005,1.36,318.13,172.10,0.698,1.05,0.815,3,6,17,,,27.50
"       (2012 QH8)",0.919,0.3668,19.41,140.95,356.45,0.582,1.26,0.881,2541,1,82,,,21.42
"       (2012 QL14)",0.7736,0.5409,15.33,329.74,194.25,0.355,1.19,0.68,24,7,19,,,24.40
"       (2012 RL15)",0.8766,0.2939,26.50,172.98,334.10,0.619,1.13,0.821,8,7,50,,,24.30
"       (2012 RT16)",0.9342,0.2953,10.40,172.08,54.41,0.658,1.21,0.903,2,6,27,,,26.90
"       (2012 SU9)",0.9296,0.3600,0.49,323.34,264.38,0.595,1.26,0.896,5,7,39,,,27.20
"       (2012 SX49)",0.9487,0.1175,3.90,353.50,210.84,0.837,1.06,0.924,2,7,35,,,26.20
"       (2012 TR231)",0.8388,0.2911,33.44,199.90,347.37,0.595,1.08,0.768,5,7,46,,,23.90
"       (2012 UC)",0.9299,0.3268,8.33,20.43,128.51,0.626,1.23,0.897,6,6,42,,,25.00
"       (2012 UU68)",0.9406,0.2284,5.45,220.91,292.98,0.726,1.16,0.912,3664,0,112,,,23.07
"       (2012 UK171)",0.8603,0.2221,1.31,249.89,358.49,0.669,1.05,0.798,3002,0,276,,,24.43
"       (2012 VK5)",0.9382,0.2280,4.78,41.95,152.52,0.724,1.15,0.909,3674,1,43,,,24.72
"       (2012 VZ19)",0.9824,0.2541,1.25,57.96,221.43,0.733,1.23,0.974,2,8,14,,,25.60
"       (2012 VC26)",0.9513,0.1947,1.49,43.10,119.47,0.766,1.14,0.928,4,5,28,,,28.70
"       (2012 VS76)",0.9911,0.3862,0.81,242.24,284.56,0.608,1.37,0.987,3,6,61,,,27.00
"       (2012 VJ77)",0.8928,0.3464,29.94,51.50,221.05,0.584,1.20,0.844,28,7,47,,,22.70
"       (2012 WH)",0.9071,0.1449,4.10,235.15,8.70,0.776,1.04,0.864,27,7,46,,,25.50
"       (2012 WH1)",0.8171,0.3364,4.61,63.96,147.31,0.542,1.09,0.739,13,3,97,1,1,23.90
"       (2012 WQ10)",0.9418,0.1977,17.81,59.80,191.36,0.756,1.13,0.914,23,5,42,,,22.50
"       (2012 XL16)",0.9844,0.1784,3.15,258.76,59.10,0.809,1.16,0.977,10,6,31,,,25.50
"       (2012 XN55)",0.7486,0.4540,29.07,256.29,14.99,0.409,1.09,0.648,6,7,59,,,23.90
"       (2012 XS111)",0.7735,0.4995,7.61,62.21,191.98,0.387,1.16,0.68,1452,1,118,,,22.00
"       (2012 XE133)",0.7231,0.4326,6.73,281.02,337.08,0.410,1.04,0.615,2946,0,180,,,23.30
"       (2012 XO134)",0.9755,0.3781,1.42,124.17,199.51,0.607,1.34,0.963,2311,1,113,,,24.00
"       (2012 XM145)",0.8768,0.1966,26.21,249.42,345.13,0.704,1.05,0.821,5093,0,82,,,20.40
"       (2012 YK)",0.7588,0.3841,11.27,88.59,165.51,0.467,1.05,0.661,1463,0,154,,,23.00
"       (2012 YD7)",0.8802,0.2189,2.54,72.73,201.73,0.688,1.07,0.826,27,6,31,,,24.30
"       (2013 AF53)",0.9926,0.1945,12.94,107.29,105.98,0.800,1.19,0.989,3,7,26,,,26.50
"       (2013 AF69)",0.9865,0.4094,28.54,116.51,220.48,0.583,1.39,0.98,7,8,38,,,22.48
"       (2013 AT72)",0.6784,0.5355,15.02,118.16,167.79,0.315,1.04,0.559,1825,1,70,,,24.20
"       (2013 AH76)",0.985,0.5465,4.55,347.19,353.77,0.447,1.52,0.978,6,8,20,,,22.88
"       (2013 BT18)",0.7731,0.5647,1.84,161.71,117.40,0.337,1.21,0.68,2155,2,93,,,23.40
"       (2013 BS45)",0.9916,0.0837,0.77,83.39,150.75,0.909,1.07,0.987,375,0,98,3,3,25.90
"       (2013 CW32)",0.9046,0.3784,26.06,132.09,228.85,0.562,1.25,0.86,2206,0,186,3,0,22.08
"       (2013 CN118)",0.9304,0.3264,3.22,143.66,232.69,0.627,1.23,0.897,1,8,20,,,25.47
"       (2013 CN129)",0.9557,0.4011,34.59,148.98,199.39,0.572,1.34,0.934,5122,1,52,,,21.00
"       (2013 DF)",0.8646,0.4424,4.20,329.59,321.99,0.482,1.25,0.804,3,6,30,,,24.60
"       (2013 DL1)",0.8392,0.7201,26.47,141.99,185.79,0.235,1.44,0.769,3648,1,72,,,21.23
"       (2013 ES41)",0.7427,0.3959,10.26,353.74,341.74,0.449,1.04,0.64,1,8,19,,,26.60
"       (2013 FZ7)",0.9214,0.4032,8.62,8.16,321.32,0.550,1.29,0.884,2536,2,105,,,22.90
"       (2013 FD8)",0.9896,0.2408,10.91,1.57,293.99,0.751,1.23,0.984,11,7,25,,,25.70
"       (2013 FM9)",0.8072,0.3134,14.90,177.27,192.41,0.554,1.06,0.725,9,8,25,,,23.80
"       (2013 FQ10)",0.9347,0.1928,16.86,189.85,180.15,0.754,1.11,0.904,3301,1,119,,,22.52
"       (2013 GM3)",0.8356,0.2870,0.01,338.37,10.98,0.596,1.08,0.764,12,7,61,,,26.30
"       (2013 GO3)",0.9812,0.4206,20.84,193.21,144.63,0.569,1.39,0.972,7,8,21,,,23.00
"       (2013 GF23)",0.8572,0.3215,27.80,197.72,204.39,0.582,1.13,0.794,6,7,35,,,23.70
"       (2013 GT66)",0.8503,0.3232,14.61,21.30,321.86,0.576,1.13,0.784,2,6,32,,,25.20
"       (2013 HM11)",0.8949,0.3700,29.03,32.01,333.39,0.564,1.23,0.847,21,7,47,,,23.10
"       (2013 JK14)",0.9215,0.4641,4.87,55.67,313.05,0.494,1.35,0.885,8,7,20,,,25.18
"       (2013 JL14)",0.9203,0.4313,14.79,227.13,136.45,0.523,1.32,0.883,7,7,27,,,24.50
"       (2013 KT1)",0.9228,0.1641,8.11,58.81,317.46,0.771,1.07,0.887,2,5,108,,,26.60
"       (2013 KH6)",0.9224,0.1608,15.55,246.26,195.43,0.774,1.07,0.886,2958,0,87,,,23.51
"       (2013 KJ6)",0.8236,0.2443,20.41,212.21,235.69,0.622,1.02,0.748,3297,0,199,,,19.77
"       (2013 LC1)",0.9689,0.3262,5.32,79.83,47.57,0.653,1.28,0.954,424,3,51,,,23.90
"       (2013 MR)",0.8735,0.4908,20.24,266.84,207.38,0.445,1.30,0.816,3337,0,70,,,21.62
